id,eventId,minute,second,period,team,teamId,playerId,playerName,type,outcome,x,y,endX,endY,isTouch,Zone,PassEndX,PassEndY,Length,Angle,otherQualifiers
2647630897.0,571,73,9,SecondHalf,Chelsea,15,299272,Ben Chilwell,Pass,Successful,37.0,73.3,15.2,50.6,True,Back,15.2,50.6,27.6,3.73,StandingSave
2647630949.0,572,73,13,SecondHalf,Chelsea,15,406564,Djordje Petrovic,Pass,Successful,15.4,43.1,59.0,28.5,True,Center,59.0,28.5,46.8,6.07,Longball; Chipped; StandingSave
2647631045.0,573,73,16,SecondHalf,Chelsea,15,300945,Christopher Nkunku,Pass,Successful,59.0,28.5,52.6,24.3,True,Center,52.6,24.3,7.3,3.54,HeadPass
2647631091.0,574,73,22,SecondHalf,Chelsea,15,403850,Malo Gusto,Pass,Successful,59.6,28.3,55.7,24.4,True,Center,55.7,24.4,4.9,3.72,StandingSave
2647631113.0,575,73,24,SecondHalf,Chelsea,15,375621,Conor Gallagher,Pass,Successful,55.7,24.4,52.1,23.1,True,Center,52.1,23.1,3.9,3.37,StandingSave
2647631133.0,576,73,24,SecondHalf,Chelsea,15,353292,Trevoh Chalobah,Pass,Successful,52.1,23.1,53.5,36.1,True,Center,53.5,36.1,9.0,1.41,StandingSave
2647631151.0,577,73,26,SecondHalf,Chelsea,15,410175,Moisés Caicedo,Pass,Successful,53.5,36.1,57.4,56.1,True,Center,57.4,56.1,14.2,1.28,StandingSave
2647631195.0,578,73,28,SecondHalf,Chelsea,15,369430,Enzo Fernández,Pass,Successful,58.8,59.6,59.3,87.1,True,Left,59.3,87.1,18.7,1.54,StandingSave
2647631251.0,579,73,31,SecondHalf,Chelsea,15,299272,Ben Chilwell,Pass,Successful,61.6,90.5,69.8,96.6,True,Left,69.8,96.6,9.6,0.45,StandingSave
2647631283.0,580,73,34,SecondHalf,Chelsea,15,426050,Nicolas Jackson,Pass,Successful,64.8,95.1,56.2,88.1,True,Left,56.2,88.1,10.2,3.63,StandingSave
2647631359.0,581,73,36,SecondHalf,Chelsea,15,369430,Enzo Fernández,Pass,Successful,56.5,84.5,45.8,69.3,True,Back,45.8,69.3,15.3,3.89,StandingSave
2647631501.0,582,73,40,SecondHalf,Chelsea,15,421351,Levi Colwill,Pass,Successful,38.7,65.4,18.3,48.5,True,Back,18.3,48.5,24.3,3.63,StandingSave
2647631527.0,583,73,46,SecondHalf,Chelsea,15,406564,Djordje Petrovic,Pass,Successful,18.3,45.1,21.9,10.7,True,Back,21.9,10.7,23.7,4.87,StandingSave
2647631541.0,584,73,48,SecondHalf,Chelsea,15,300426,Axel Disasi,BallTouch,Unsuccessful,22.0,11.0,,,True,Back,,,,,StandingSave
2647631723.0,834,73,55,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Successful,81.6,100.0,62.5,91.7,True,Left,62.5,91.7,21.2,3.48,ThrowIn
2647631791.0,835,74,0,SecondHalf,Man City,167,122945,Nathan Aké,Pass,Successful,60.8,86.3,68.7,93.2,True,Left,68.7,93.2,9.5,0.51,StandingSave
2647631815.0,836,74,3,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Successful,72.0,89.3,94.1,71.2,True,Center,94.1,71.2,26.3,5.80,StandingSave
2647631829.0,837,74,5,SecondHalf,Man City,167,136741,Bernardo Silva,Pass,Unsuccessful,94.1,71.2,94.3,64.5,True,Center,94.3,64.5,4.6,4.76,StandingSave
2647631837.0,586,74,5,SecondHalf,Chelsea,15,300426,Axel Disasi,BallTouch,Successful,7.6,33.6,,,True,Back,,,,,
2647631913.0,838,74,9,SecondHalf,Man City,167,136741,Bernardo Silva,Pass,Unsuccessful,97.4,76.0,97.8,47.5,True,Center,97.8,47.5,19.4,4.73,LeftFoot; Cross; OppositeRelatedEvent=588; StandingSave; Chipped
2647631967.0,588,74,11,SecondHalf,Chelsea,15,406564,Djordje Petrovic,Claim,Successful,3.2,48.7,,,True,Back,,,,,HighClaim; OppositeRelatedEvent=838
2647632121.0,589,74,13,SecondHalf,Chelsea,15,406564,Djordje Petrovic,Pass,Successful,6.4,54.0,25.1,69.6,True,Back,25.1,69.6,22.3,0.50,KeeperThrow; StandingSave
2647632133.0,591,74,20,SecondHalf,Chelsea,15,369430,Enzo Fernández,Pass,Unsuccessful,35.1,98.9,48.4,98.6,True,Back,48.4,98.6,14.0,6.27,StandingSave
2647632125.0,840,74,21,SecondHalf,Man City,167,69778,Kyle Walker,Interception,Successful,49.5,5.6,,,True,Back,,,,,StandingSave
2647632161.0,841,74,21,SecondHalf,Man City,167,69778,Kyle Walker,Pass,Successful,49.5,5.6,59.2,7.6,True,Right,59.2,7.6,10.3,0.13,StandingSave
2647632165.0,842,74,22,SecondHalf,Man City,167,303139,Rodri,BallRecovery,Successful,59.3,10.2,,,False,,,,,,
2647632209.0,843,74,22,SecondHalf,Man City,167,303139,Rodri,Pass,Successful,59.7,14.6,45.0,20.7,True,Back,45.0,20.7,16.0,2.88,StandingSave
2647632229.0,844,74,25,SecondHalf,Man City,167,297390,Manuel Akanji,Pass,Successful,45.0,20.7,61.1,26.4,True,Center,61.1,26.4,17.3,0.23,StandingSave
2647632249.0,845,74,27,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Successful,61.1,26.4,72.3,12.7,True,Right,72.3,12.7,15.0,5.61,StandingSave
2647632295.0,846,74,29,SecondHalf,Man City,167,303139,Rodri,Pass,Successful,74.5,13.6,82.1,26.7,True,Center,82.1,26.7,12.0,0.84,StandingSave
2647632313.0,847,74,31,SecondHalf,Man City,167,331254,Phil Foden,Pass,Unsuccessful,86.2,28.8,90.8,34.2,True,Center,90.8,34.2,6.1,0.65,OppositeRelatedEvent=592; Offensive; StandingSave
2647632307.0,592,74,31,SecondHalf,Chelsea,15,299272,Ben Chilwell,BlockedPass,Successful,15.0,70.0,,,True,Back,,,,,OppositeRelatedEvent=847; StandingSave; Defensive
2647632339.0,848,74,32,SecondHalf,Man City,167,331254,Phil Foden,Pass,Unsuccessful,87.3,33.3,69.3,37.9,True,Center,69.3,37.9,19.2,2.98,StandingSave
2647632349.0,593,74,34,SecondHalf,Chelsea,15,300945,Christopher Nkunku,BallTouch,Unsuccessful,31.2,65.7,,,True,Back,,,,,
2647632383.0,849,74,35,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Successful,70.5,41.6,66.5,60.6,True,Center,66.5,60.6,13.6,1.89,StandingSave
2647632453.0,850,74,38,SecondHalf,Man City,167,122945,Nathan Aké,Pass,Successful,67.2,65.5,80.8,83.4,True,Left,80.8,83.4,18.8,0.71,StandingSave
2647632471.0,851,74,42,SecondHalf,Man City,167,388098,Jérémy Doku,Pass,Successful,85.5,74.4,78.1,62.4,True,Center,78.1,62.4,11.3,3.95,StandingSave
2647632523.0,852,74,44,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Successful,78.1,62.4,81.2,53.1,True,Center,81.2,53.1,7.1,5.19,StandingSave
2647632595.0,853,74,46,SecondHalf,Man City,167,331254,Phil Foden,Pass,Successful,81.2,53.1,86.7,66.7,True,Center,86.7,66.7,10.9,1.01,StandingSave
2647632607.0,854,74,52,SecondHalf,Man City,167,388098,Jérémy Doku,Pass,Successful,85.8,70.0,91.0,80.5,True,Left,91.0,80.5,9.0,0.92,StandingSave
2647632655.0,855,74,53,SecondHalf,Man City,167,136741,Bernardo Silva,Pass,Successful,91.0,80.5,76.8,76.3,True,Center,76.8,76.3,15.2,3.33,StandingSave
2647632739.0,856,74,55,SecondHalf,Man City,167,122945,Nathan Aké,Pass,Successful,76.8,76.3,85.5,86.9,True,Left,85.5,86.9,11.6,0.67,StandingSave
2647632773.0,857,74,59,SecondHalf,Man City,167,136741,Bernardo Silva,Pass,Successful,82.1,85.3,67.2,48.7,True,Center,67.2,48.7,29.4,4.15,Chipped; StandingSave
2647632819.0,858,75,4,SecondHalf,Man City,167,303139,Rodri,Pass,Successful,67.2,48.7,70.6,24.7,True,Center,70.6,24.7,16.7,4.93,StandingSave
2647632847.0,859,75,7,SecondHalf,Man City,167,297390,Manuel Akanji,Pass,Successful,70.8,25.7,69.9,48.7,True,Center,69.9,48.7,15.7,1.63,StandingSave
2647632917.0,860,75,8,SecondHalf,Man City,167,303139,Rodri,Pass,Successful,72.3,53.0,90.1,81.5,True,Left,90.1,81.5,26.9,0.80,Chipped; StandingSave
2647633007.0,861,75,13,SecondHalf,Man City,167,388098,Jérémy Doku,Pass,Successful,91.7,75.1,90.2,64.5,True,Center,90.2,64.5,7.4,4.50,StandingSave
2647633019.0,862,75,15,SecondHalf,Man City,167,136741,Bernardo Silva,Pass,Unsuccessful,91.7,64.8,91.4,62.1,True,Center,91.4,62.1,1.9,4.54,StandingSave; Offensive; OppositeRelatedEvent=596
2647632981.0,596,75,15,SecondHalf,Chelsea,15,410175,Moisés Caicedo,BlockedPass,Successful,8.4,39.1,,,True,Back,,,,,StandingSave; OppositeRelatedEvent=862; Defensive
2647632985.0,597,75,17,SecondHalf,Chelsea,15,410175,Moisés Caicedo,CornerAwarded,Unsuccessful,8.5,38.5,,,False,Back,,,,,MissLeft; OppositeRelatedEvent=863
2647633037.0,863,75,17,SecondHalf,Man City,167,136741,Bernardo Silva,CornerAwarded,Successful,91.5,61.5,,,False,Center,,,,,MissLeft; OppositeRelatedEvent=597
2647633455.0,864,75,42,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Unsuccessful,99.5,99.5,97.8,57.7,True,Center,97.8,57.7,28.5,4.65,Cross; RightFoot; Chipped; CornerTaken; StandingSave
2647633485.0,598,75,43,SecondHalf,Chelsea,15,403850,Malo Gusto,Clearance,Successful,3.2,40.0,13.0,23.3,True,Back,13.0,23.3,15.3,5.45,Head
2647633515.0,865,75,46,SecondHalf,Man City,167,331254,Phil Foden,Pass,Successful,90.2,83.2,85.7,85.6,True,Left,85.7,85.6,5.0,2.81,StandingSave
2647633549.0,866,75,47,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Unsuccessful,85.7,85.6,94.0,84.2,True,Left,94.0,84.2,8.8,6.17,StandingSave
2647633571.0,599,75,50,SecondHalf,Chelsea,15,403850,Malo Gusto,Clearance,Successful,1.7,12.0,4.7,0.0,True,Back,4.7,0.0,10.0,5.03,
2647633695.0,868,75,57,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Successful,92.3,100.0,93.0,90.3,True,Left,93.0,90.3,8.0,4.80,ThrowIn
2647633711.0,869,75,58,SecondHalf,Man City,167,331254,Phil Foden,Pass,Successful,93.0,90.3,91.6,95.9,True,Left,91.6,95.9,4.1,1.94,StandingSave
2647633733.0,870,76,0,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Successful,91.6,95.9,98.7,83.1,True,Left,98.7,83.1,11.5,5.42,StandingSave
2647633797.0,871,76,2,SecondHalf,Man City,167,331254,Phil Foden,Pass,Successful,98.7,83.1,80.9,28.6,True,Center,80.9,28.6,41.5,4.25,Cross; LeftFoot; StandingSave; Chipped; Longball
2647633827.0,872,76,7,SecondHalf,Man City,167,136741,Bernardo Silva,Pass,Unsuccessful,80.9,28.6,100.0,57.9,True,Center,100.0,57.9,29.2,0.75,LeftFoot; Chipped; Cross; StandingSave
2647634227.0,602,76,35,SecondHalf,Chelsea,15,406564,Djordje Petrovic,Pass,Unsuccessful,5.0,43.7,63.4,34.3,True,Center,63.4,34.3,61.7,6.18,MissHigh; GoalKick; Longball
2647634223.0,874,76,38,SecondHalf,Man City,167,313171,Rúben Dias,Aerial,Successful,38.6,67.4,,,False,Back,,,,,Defensive; OppositeRelatedEvent=603
2647634245.0,603,76,38,SecondHalf,Chelsea,15,426050,Nicolas Jackson,Aerial,Unsuccessful,61.4,32.6,,,False,Center,,,,,OppositeRelatedEvent=874; Offensive
2647635453.0,892,76,38,SecondHalf,Man City,167,313171,Rúben Dias,Pass,Unsuccessful,36.6,61.8,38.7,61.8,True,Back,38.7,61.8,2.2,0.00,HeadPass
2647634251.0,604,76,38,SecondHalf,Chelsea,15,426050,Nicolas Jackson,BallTouch,Successful,63.1,34.5,,,True,Center,,,,,Head
2647634265.0,875,76,40,SecondHalf,Man City,167,297390,Manuel Akanji,BallRecovery,Successful,34.0,53.6,,,False,,,,,,
2647634351.0,876,76,40,SecondHalf,Man City,167,297390,Manuel Akanji,Pass,Successful,34.0,53.6,42.8,11.2,True,Back,42.8,11.2,30.3,5.02,StandingSave
2647634387.0,877,76,47,SecondHalf,Man City,167,69778,Kyle Walker,Pass,Successful,56.8,6.1,55.8,22.4,True,Center,55.8,22.4,11.1,1.67,StandingSave
2647634411.0,878,76,49,SecondHalf,Man City,167,303139,Rodri,Pass,Successful,57.7,20.0,63.1,26.6,True,Center,63.1,26.6,7.2,0.67,StandingSave
2647634443.0,879,76,50,SecondHalf,Man City,167,331254,Phil Foden,Pass,Successful,63.1,26.6,65.1,21.7,True,Center,65.1,21.7,3.9,5.27,StandingSave
2647634477.0,880,76,53,SecondHalf,Man City,167,303139,Rodri,Pass,Successful,84.2,28.6,80.0,42.5,True,Center,80.0,42.5,10.4,2.01,StandingSave
2647634483.0,881,76,54,SecondHalf,Man City,167,73084,Kevin De Bruyne,Dispossessed,Successful,80.9,45.3,,,True,Center,,,,,Offensive; OppositeRelatedEvent=606
2647634485.0,606,76,54,SecondHalf,Chelsea,15,375621,Conor Gallagher,Tackle,Successful,19.1,54.7,,,True,Back,,,,,OppositeRelatedEvent=881; StandingSave; Defensive
2647634499.0,607,76,56,SecondHalf,Chelsea,15,410175,Moisés Caicedo,Pass,Successful,15.2,68.1,21.3,76.6,True,Back,21.3,76.6,8.6,0.73,StandingSave
2647634501.0,608,76,57,SecondHalf,Chelsea,15,369430,Enzo Fernández,BallRecovery,Successful,21.3,76.6,,,False,,,,,,
2647634525.0,609,76,57,SecondHalf,Chelsea,15,369430,Enzo Fernández,Pass,Successful,21.3,76.6,33.7,69.0,True,Back,33.7,69.0,14.0,5.91,StandingSave
2647634527.0,610,76,59,SecondHalf,Chelsea,15,426050,Nicolas Jackson,TakeOn,Unsuccessful,36.0,68.6,,,True,Back,,,,,Offensive; StandingSave; OppositeRelatedEvent=882
2647634557.0,882,76,59,SecondHalf,Man City,167,297390,Manuel Akanji,Tackle,Successful,64.0,31.4,,,True,Center,,,,,Defensive; StandingSave; OppositeRelatedEvent=610
2647634571.0,883,76,59,SecondHalf,Man City,167,136741,Bernardo Silva,BallTouch,Successful,63.8,37.2,,,True,Center,,,,,StandingSave
2647634593.0,884,77,1,SecondHalf,Man City,167,122945,Nathan Aké,BallRecovery,Successful,46.8,54.3,,,False,,,,,,
2647634785.0,885,77,4,SecondHalf,Man City,167,122945,Nathan Aké,Pass,Successful,58.5,67.2,68.9,92.4,True,Left,68.9,92.4,20.3,1.00,StandingSave
2647634797.0,886,77,11,SecondHalf,Man City,167,388098,Jérémy Doku,Pass,Unsuccessful,93.3,73.2,93.5,71.1,True,Center,93.5,71.1,1.4,4.86,StandingSave
2647634805.0,612,77,11,SecondHalf,Chelsea,15,403850,Malo Gusto,BallTouch,Successful,6.1,27.2,,,True,Back,,,,,StandingSave
2647634841.0,613,77,13,SecondHalf,Chelsea,15,421351,Levi Colwill,Clearance,Successful,3.5,54.3,5.8,29.7,True,Back,5.8,29.7,16.9,4.86,
2647634859.0,614,77,14,SecondHalf,Chelsea,15,403850,Malo Gusto,Clearance,Successful,6.3,29.2,12.8,16.1,True,Back,12.8,16.1,11.2,5.37,Head
2647634921.0,887,77,17,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Successful,83.5,92.7,75.5,77.6,True,Center,75.5,77.6,13.3,4.03,StandingSave
2647634955.0,888,77,20,SecondHalf,Man City,167,122945,Nathan Aké,Pass,Successful,75.5,77.3,81.5,89.7,True,Left,81.5,89.7,10.5,0.93,StandingSave
2647635005.0,889,77,22,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Successful,83.5,89.1,93.4,51.9,True,Center,93.4,51.9,27.3,5.10,ShotAssist=13; Cross; IntentionalAssist; LeftFoot; StandingSave; Chipped; BigChanceCreated; KeyPass
2647635011.0,890,77,23,SecondHalf,Man City,167,315227,Erling Haaland,MissedShots,Successful,93.4,51.9,,,True,Center,,,,,IntentionalAssist; GoalMouthY=56.5; BoxCentre; FirstTouch; HighLeft; RelatedEventId=889; RegularPlay; GoalMouthZ=80.6; BigChance; Assisted; Head
2647635547.0,616,77,52,SecondHalf,Chelsea,15,406564,Djordje Petrovic,Pass,Successful,4.7,45.8,60.1,43.4,True,Center,60.1,43.4,58.2,6.26,MissHigh; Longball; GoalKick
2647748009.0,733,77,55,SecondHalf,Chelsea,15,426050,Nicolas Jackson,Aerial,Successful,63.9,43.5,,,False,Center,,,,,OppositeRelatedEvent=1140; Offensive
2647748013.0,1140,77,55,SecondHalf,Man City,167,297390,Manuel Akanji,Aerial,Unsuccessful,36.1,56.5,,,False,Back,,,,,OppositeRelatedEvent=733; Defensive
2647748093.0,734,77,56,SecondHalf,Chelsea,15,426050,Nicolas Jackson,Pass,Unsuccessful,63.9,43.5,75.7,40.3,True,Center,75.7,40.3,12.6,6.11,HeadPass
2647635619.0,893,77,56,SecondHalf,Man City,167,313171,Rúben Dias,BallRecovery,Successful,22.6,62.1,,,False,,,,,,
2647635639.0,894,77,57,SecondHalf,Man City,167,313171,Rúben Dias,Pass,Successful,22.6,62.1,8.4,52.1,True,Back,8.4,52.1,16.4,3.57,StandingSave
2647635657.0,895,78,0,SecondHalf,Man City,167,121774,Ederson,Pass,Successful,8.4,52.1,29.7,52.6,True,Back,29.7,52.6,22.4,0.02,StandingSave
2647635671.0,896,78,2,SecondHalf,Man City,167,303139,Rodri,Pass,Successful,29.7,52.6,21.3,64.6,True,Back,21.3,64.6,12.0,2.40,StandingSave
2647635697.0,897,78,3,SecondHalf,Man City,167,313171,Rúben Dias,Pass,Successful,21.3,64.6,33.6,76.3,True,Back,33.6,76.3,15.2,0.55,StandingSave
2647635735.0,898,78,6,SecondHalf,Man City,167,136741,Bernardo Silva,Pass,Successful,33.6,76.3,34.3,61.4,True,Back,34.3,61.4,10.2,4.78,StandingSave
2647635741.0,899,78,7,SecondHalf,Man City,167,303139,Rodri,Dispossessed,Successful,33.6,67.5,,,True,Back,,,,,Offensive; OppositeRelatedEvent=617
2647635757.0,617,78,8,SecondHalf,Chelsea,15,369430,Enzo Fernández,Tackle,Unsuccessful,66.4,32.5,,,True,Center,,,,,OppositeRelatedEvent=899; Defensive; StandingSave
2647635795.0,900,78,10,SecondHalf,Man City,167,313171,Rúben Dias,Pass,Successful,29.4,75.3,37.5,93.4,True,Back,37.5,93.4,15.0,0.97,StandingSave
2647635807.0,901,78,12,SecondHalf,Man City,167,122945,Nathan Aké,Pass,Successful,37.5,93.4,37.5,80.2,True,Back,37.5,80.2,9.0,4.71,StandingSave
2647635875.0,902,78,14,SecondHalf,Man City,167,303139,Rodri,Pass,Successful,37.5,80.2,28.8,50.1,True,Back,28.8,50.1,22.4,4.29,StandingSave
2647636023.0,903,78,17,SecondHalf,Man City,167,297390,Manuel Akanji,Pass,Successful,30.9,45.9,40.4,21.5,True,Back,40.4,21.5,19.4,5.25,StandingSave
2647636055.0,904,78,25,SecondHalf,Man City,167,136741,Bernardo Silva,Pass,Successful,66.5,12.0,64.6,21.0,True,Right,64.6,21.0,6.4,1.89,StandingSave
2647636103.0,905,78,28,SecondHalf,Man City,167,331254,Phil Foden,Pass,Successful,64.6,21.0,65.4,74.9,True,Center,65.4,74.9,36.7,1.55,Longball; Chipped; StandingSave
2647636129.0,906,78,31,SecondHalf,Man City,167,122945,Nathan Aké,Pass,Successful,67.0,75.8,69.7,84.2,True,Left,69.7,84.2,6.4,1.11,StandingSave
2647636165.0,907,78,33,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Successful,70.4,83.2,69.3,67.8,True,Center,69.3,67.8,10.5,4.60,StandingSave
2647636181.0,908,78,35,SecondHalf,Man City,167,303139,Rodri,Pass,Successful,69.2,67.8,74.1,60.6,True,Center,74.1,60.6,7.1,5.52,StandingSave
2647636221.0,909,78,37,SecondHalf,Man City,167,331254,Phil Foden,Pass,Successful,74.1,60.6,83.1,66.3,True,Center,83.1,66.3,10.2,0.39,StandingSave
2647636227.0,910,78,38,SecondHalf,Man City,167,303139,Rodri,Pass,Unsuccessful,90.0,66.1,91.4,55.5,True,Center,91.4,55.5,7.4,4.91,StandingSave
2647636257.0,618,78,39,SecondHalf,Chelsea,15,300426,Axel Disasi,Clearance,Successful,10.0,44.5,31.3,30.6,True,Back,31.3,30.6,24.3,5.88,StandingSave
2647636281.0,911,78,42,SecondHalf,Man City,167,122945,Nathan Aké,Pass,Successful,71.7,76.0,79.1,87.6,True,Left,79.1,87.6,11.1,0.79,StandingSave
2647636475.0,912,78,44,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Successful,77.5,87.1,88.2,92.0,True,Left,88.2,92.0,11.7,0.29,StandingSave
2647636507.0,913,78,55,SecondHalf,Man City,167,388098,Jérémy Doku,Pass,Successful,89.9,83.9,79.5,83.9,True,Left,79.5,83.9,10.9,3.14,StandingSave
2647636519.0,914,78,56,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Successful,79.5,83.9,79.1,72.9,True,Center,79.1,72.9,7.5,4.66,StandingSave
2647636553.0,915,78,58,SecondHalf,Man City,167,303139,Rodri,Pass,Successful,79.1,72.9,88.9,83.4,True,Left,88.9,83.4,12.5,0.61,StandingSave
2647636633.0,916,79,0,SecondHalf,Man City,167,388098,Jérémy Doku,Pass,Successful,89.3,77.6,96.0,69.7,True,Center,96.0,69.7,8.9,5.63,StandingSave
2647636643.0,917,79,4,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Unsuccessful,96.0,73.4,90.9,77.6,True,Center,90.9,77.6,6.1,2.65,StandingSave
2647636663.0,619,79,4,SecondHalf,Chelsea,15,375621,Conor Gallagher,Interception,Successful,9.3,19.5,,,True,Back,,,,,StandingSave
2647636679.0,620,79,6,SecondHalf,Chelsea,15,375621,Conor Gallagher,CornerAwarded,Unsuccessful,9.2,21.0,,,False,Back,,,,,MissLeft; OppositeRelatedEvent=918
2647636673.0,918,79,6,SecondHalf,Man City,167,73084,Kevin De Bruyne,CornerAwarded,Successful,90.8,79.0,,,False,Left,,,,,MissLeft; OppositeRelatedEvent=620
2647636941.0,919,79,21,SecondHalf,Man City,167,73084,Kevin De Bruyne,Pass,Unsuccessful,99.5,99.5,94.9,48.6,True,Center,94.9,48.6,34.9,4.57,Cross; StandingSave; Longball; RightFoot; CornerTaken; Chipped
2647636949.0,621,79,23,SecondHalf,Chelsea,15,299272,Ben Chilwell,Aerial,Successful,4.6,53.4,,,False,Back,,,,,OppositeRelatedEvent=920; Defensive
2647636955.0,920,79,23,SecondHalf,Man City,167,315227,Erling Haaland,Aerial,Unsuccessful,95.4,46.6,,,False,Center,,,,,Offensive; OppositeRelatedEvent=621
2647636963.0,622,79,24,SecondHalf,Chelsea,15,299272,Ben Chilwell,Clearance,Successful,4.2,55.5,9.7,77.0,True,Back,9.7,77.0,15.7,1.19,Head
2647637055.0,921,79,30,SecondHalf,Man City,167,136741,Bernardo Silva,MissedShots,Successful,88.8,35.7,,,True,Center,,,,,IndividualPlay; BoxRight; StandingSave; GoalMouthZ=36.1; FromCorner; GoalMouthY=58.8; LeftFoot
2647637441.0,624,79,56,SecondHalf,Chelsea,15,406564,Djordje Petrovic,Pass,Unsuccessful,5.1,49.1,65.3,51.6,True,Center,65.3,51.6,63.2,0.03,Longball; GoalKick; MissHigh
2647638809.0,941,79,59,SecondHalf,Man City,167,69778,Kyle Walker,BallTouch,Successful,39.2,48.4,,,True,Back,,,,,
2647637457.0,923,80,0,SecondHalf,Man City,167,331254,Phil Foden,Pass,Successful,47.2,42.5,46.9,50.9,True,Back,46.9,50.9,5.7,1.63,OtherBodyPart; StandingSave
2647637471.0,924,80,1,SecondHalf,Man City,167,303139,Rodri,BallRecovery,Successful,47.1,52.1,,,False,,,,,,
2647637537.0,925,80,1,SecondHalf,Man City,167,303139,Rodri,Pass,Successful,47.1,52.1,47.2,28.3,True,Back,47.2,28.3,16.2,4.72,StandingSave
2647637567.0,926,80,6,SecondHalf,Man City,167,69778,Kyle Walker,Pass,Successful,61.6,20.2,64.5,26.2,True,Center,64.5,26.2,5.1,0.93,StandingSave
2647637631.0,927,80,8,SecondHalf,Man City,167,331254,Phil Foden,Pass,Successful,64.5,25.4,58.0,21.8,True,Center,58.0,21.8,7.3,3.49,StandingSave
2647637651.0,928,80,12,SecondHalf,Man City,167,69778,Kyle Walker,Pass,Successful,60.8,26.6,65.7,67.8,True,Center,65.7,67.8,28.5,1.39,Chipped; StandingSave
2647637831.0,929,80,15,SecondHalf,Man City,167,122945,Nathan Aké,Pass,Successful,71.5,65.1,79.1,94.9,True,Left,79.1,94.9,21.8,1.20,StandingSave
2647637883.0,930,80,24,SecondHalf,Man City,167,388098,Jérémy Doku,Pass,Successful,88.0,77.0,98.2,36.9,True,Center,98.2,36.9,29.3,5.09,RightFoot; Cross; Chipped; StandingSave
2647637895.0,931,80,26,SecondHalf,Man City,167,315227,Erling Haaland,Pass,Unsuccessful,98.2,36.9,96.6,40.3,True,Center,96.6,40.3,2.9,2.20,
2647637889.0,625,80,26,SecondHalf,Chelsea,15,299272,Ben Chilwell,BallTouch,Successful,1.2,63.6,,,True,Back,,,,,OtherBodyPart
2647638117.0,626,80,28,SecondHalf,Chelsea,15,421351,Levi Colwill,Clearance,Successful,4.6,71.7,70.5,73.9,True,Center,70.5,73.9,69.2,0.02,StandingSave
2647638107.0,932,80,35,SecondHalf,Man City,167,121774,Ederson,Pass,Successful,31.3,26.8,43.7,24.2,True,Back,43.7,24.2,13.1,6.15,StandingSave
2647748415.0,1141,80,37,SecondHalf,Man City,167,297390,Manuel Akanji,Pass,Successful,42.8,23.1,58.8,30.6,True,Center,58.8,30.6,17.6,0.29,StandingSave
2647638121.0,933,80,42,SecondHalf,Man City,167,303139,Rodri,Pass,Unsuccessful,56.5,27.3,73.3,34.2,True,Center,73.3,34.2,18.3,0.26,StandingSave
2647638143.0,627,80,43,SecondHalf,Chelsea,15,421351,Levi Colwill,Pass,Unsuccessful,24.1,68.7,41.2,69.7,True,Back,41.2,69.7,18.0,0.04,StandingSave; Longball
2647638187.0,934,80,46,SecondHalf,Man City,167,297390,Manuel Akanji,Pass,Successful,54.8,30.1,61.8,36.7,True,Center,61.8,36.7,8.6,0.55,HeadPass; StandingSave
2647638199.0,935,80,47,SecondHalf,Man City,167,303139,Rodri,Pass,Successful,61.8,36.7,59.2,23.4,True,Center,59.2,23.4,9.4,4.42,StandingSave
2647638241.0,936,80,48,SecondHalf,Man City,167,331254,Phil Foden,Pass,Successful,59.2,23.4,44.5,33.3,True,Back,44.5,33.3,16.8,2.73,StandingSave
2647638335.0,937,80,50,SecondHalf,Man City,167,297390,Manuel Akanji,Pass,Successful,45.0,35.9,57.5,67.0,True,Center,57.5,67.0,24.9,1.02,StandingSave
2647638415.0,938,80,55,SecondHalf,Man City,167,136741,Bernardo Silva,Pass,Successful,65.7,76.5,78.3,90.7,True,Left,78.3,90.7,16.4,0.63,StandingSave
2647638421.0,939,80,59,SecondHalf,Man City,167,388098,Jérémy Doku,Pass,Unsuccessful,87.3,82.9,87.1,77.8,True,Center,87.1,77.8,3.5,4.65,StandingSave; OppositeRelatedEvent=628; Offensive
2647638433.0,628,80,59,SecondHalf,Chelsea,15,403850,Malo Gusto,BlockedPass,Successful,12.5,23.0,,,True,Back,,,,,Defensive; StandingSave; OppositeRelatedEvent=939
